,search_url,name,wine_url,productVarietal,productStock,productRegion,productPrice,productOrigin,productID,productCompetitiveIntensity,ProductAvailability,pProductID,description,pageName,shippingRegion,shipToState,priceCurrency,price,averageRating_bestRating,averageRating_worstRating,bestRating,worstRating,additionalType,uploadDate,prodAlcoholVolume_text,prodAlcoholPercent_percent,JS,WS,WW,D,BH,W&S,WE,RP,JD,SJ,V,CG,TP
w1524,https://www.wine.com/list/wine/7155/61,Harvesting the 2020 Vintage at Saracco,https://www.wine.com/product/product/saracco-moscato-dasti-375ml-half-bottle-2021/887091,Muscat,55,Asti,$12.99,"Asti, Piedmont, Italy",887091,C/I: Exception,In Stock,PIN980896_2021,Saracco Harvesting the 2020 Vintage at Saracco Winery Image,Wine:Product Detail:Saracco Moscato d'Asti (375ML half-bottle) 2021,NY,PA,USD,12.99,5,1,5,1,winery-image,2020-09-03T17:30:10+0000,375,6,,,,,,,95,,,,,,
w1525,https://www.wine.com/list/wine/7155/61,Coastal Influences,https://www.wine.com/product/product/sea-sun-by-charlie-wagner-pinot-noir-2021/1182349,Pinot Noir,1256,California,$17.99,California,1182349,C/I: Long Tail,In Stock,PIN574625_2021,Bright skies and gusting wind. The cooling sea and the warming sun. Sea Sun is shaped by these uniquely coastal combinations resulting in wines that hold broad appeal and create a wide array of pairing possibilities.,Wine:Product Detail:Sea Sun by Charlie Wagner Pinot Noir 2021,NY,PA,USD,17.99,5,1,5,1,winery-image,2020-07-02T14:19:55+0000,750,14.7,,,89,,,,,,,,,,
w1526,https://www.wine.com/list/wine/7155/62,Henriot Winery Video,https://www.wine.com/product/product/henriot-cuvee-hemera-with-gift-box-2006/827496,Vintage Sparkling Wine,73,Champagne,$199.99,"Champagne, France",827496,C/I: Long Tail,In Stock,PIN525416_2006,Henriot Winery Video,Wine:Product Detail:Henriot Cuvee Hemera with Gift Box 2006,NY,PA,USD,199.99,5,1,,,winery-video,2018-10-19T17:32:59+0000,750,12,94,94,,93,,,97,93,,,,,
w1527,https://www.wine.com/list/wine/7155/62,Pierre Gimonnet Winery Image,https://www.wine.com/product/product/pierre-gimonnet-premier-cru-blanc-de-blancs-brut/782223,Non-Vintage Sparkling Wine,75,Champagne,$63.99,"Champagne, France",782223,C/I: Long Tail,In Stock,SKRFRKPG01NV_0,Pierre Gimonnet Winery Image,Wine:Product Detail:Pierre Gimonnet Premier Cru Blanc de Blancs Brut,NY,PA,USD,63.99,5,1,5,1,winery-image,2018-02-01T23:41:48+0000,750,12.5,92,90,,91,,93,,91,,,,,
w1528,https://www.wine.com/list/wine/7155/62,The Barrel Room,https://www.wine.com/product/product/marques-de-caceres-rioja-rosado-2021/1071675,Rosé,118,Rioja,$9.99,"Rioja, Spain",1071675,C/I: Popular,In Stock,PIN555452_2021,Marques de Caceres The Barrel Room Winery Image,Wine:Product Detail:Marques de Caceres Rioja Rosado 2021,NY,PA,USD,9.99,5,1,5,1,winery-image,2018-08-17T18:23:05+0000,750,13.5,90,,,,,,,,,,,,
w1529,https://www.wine.com/list/wine/7155/62,Harken  Winery Image,https://www.wine.com/product/product/harken-barrel-fermented-chardonnay-2021/1155125,Chardonnay,644,Arroyo Seco,$15.99,"Arroyo Seco, Monterey, Central Coast, California",1155125,C/I: Long Tail,In Stock,CGM37230_2021,"Winemaker Adam Popp takes careful craftsmanship in Harken, a hand stirred Chardonnay aged 7 months in fusion barrels of French and American oaks.",Wine:Product Detail:Harken Barrel Fermented Chardonnay 2021,NY,PA,USD,15.99,5,1,5,1,winery-image,2020-04-10T21:15:57+0000,750,0,,,,,,,,,,,,,
w1530,https://www.wine.com/list/wine/7155/62,De Toren Cellar,https://www.wine.com/product/product/de-toren-fusion-v-2018/871819,Bordeaux Red Blends,243,Stellenbosch,$56.99,"Stellenbosch, South Africa",871819,C/I: Long Tail,In Stock,PIN544382_2018,"As a result of De Toren’s innovative, minimal intervention production methods, their wines were among the first South African bottlings to qualify for IPW (Integrated Production of Wine) certification by the Wine and Spirits Board.",Wine:Product Detail:De Toren Fusion V 2018,NY,PA,USD,56.99,5,1,,,winery-image,2020-04-07T00:19:25+0000,750,14.7,92,91,,,,90,,91,,,,,
w1531,https://www.wine.com/list/wine/7155/62,Tenet  Winery Image,https://www.wine.com/product/product/tenet-the-pundit-syrah-2020/780270,Syrah/Shiraz,232,Columbia Valley,$17.99,"Columbia Valley, Washington",780270,C/I: Popular,In Stock,PIN551087_2020,"The Northern Costiéres de Nímes has large stones that sit on red clay soils and gather heat in the day, releasing it at night resulting in rich, robust wines. ",Wine:Product Detail:Tenet The Pundit Syrah 2020,NY,PA,USD,17.99,5,1,5,1,winery-image,2023-06-24T00:59:11+0000,750,14.5,,,,,,,,,,,,,
w1532,https://www.wine.com/list/wine/7155/62,Map of the Sonoma Terroir,https://www.wine.com/product/product/folie-a-deux-alexander-valley-cabernet-sauvignon-2020/1179588,Cabernet Sauvignon,571,Alexander Valley,$19.99,"Alexander Valley, Sonoma County, California",1179588,C/I: Popular,In Stock,PIN561471_2020,"Among the stunning backdrop of rolling hills are the iconic appellations of the Sonoma terroir: Sonoma Coast, Russian River Valley, Dry Creek Valley, & Alexander Valley. ",Wine:Product Detail:Folie a Deux Alexander Valley Cabernet Sauvignon 2020,NY,PA,USD,19.99,5,1,5,1,winery-image,2020-01-30T22:43:24+0000,750,13.9,,,,,,,,,,,,,
w1533,https://www.wine.com/list/wine/7155/62,Panorama Vineyard,https://www.wine.com/product/product/carmel-road-monterey-chardonnay-2021/1104267,Chardonnay,155,Monterey,$13.99,"Monterey, Central Coast, California",1104267,C/I: Popular,In Stock,PIN576860_2021,"Panorama Vineyard represents Carmel Road's highest aspirations for Monterey County wine. A rolling vineyard with views of the valley and nearby mountains, Panorama is planted to Pinot Noir with a few small blocks of Riesling.",Wine:Product Detail:Carmel Road Monterey Chardonnay 2021,NY,PA,USD,13.99,5,1,,,winery-image,2018-03-27T19:14:42+0000,750,13.5,,,,,,,,,,,,,
w1534,https://www.wine.com/list/wine/7155/62,Bonterra  Winery Image,https://www.wine.com/product/product/bonterra-organically-grown-chardonnay-2021/1160828,Chardonnay,740,California,$10.99,California,1160828,C/I: KVI,In Stock,CGM55702_2021,Bonterra  Winery Image,Wine:Product Detail:Bonterra Organically Grown Chardonnay 2021,NY,PA,USD,10.99,5,1,5,1,winery-image,2019-01-16T01:11:21+0000,750,13.5,,,,,,,,,,,,,
w1535,https://www.wine.com/list/wine/7155/62,Antucura  Winery Image,https://www.wine.com/product/product/antucura-calcura-2016/1075405,Bordeaux Red Blends,21,Argentina,$12.99,Argentina,1075405,C/I: Long Tail,In Stock,OPI45474_2016,Antucura  Winery Image,Wine:Product Detail:Antucura Calcura 2016,NY,PA,USD,12.99,5,1,,,winery-image,2020-09-09T18:32:43+0000,750,14.5,,,,,,,,,,,,,
w1536,https://www.wine.com/list/wine/7155/62,2018 Brunello di Montalcino,https://www.wine.com/product/product/baricci-colombaio-montosoli-brunello-di-montalcino-2018/1263362,Sangiovese,220,Montalcino,$104.99,"Montalcino, Tuscany, Italy",1263362,C/I: Long Tail,In Stock,VIYITBARIBR7518_2018,"Baricci Colombaio Montosoli Brunello di Montalcino 2018 from Montalcino, Tuscany, Italy - Ruby red color, which tends to garnet red with ageing. Very complex and intense nose, with fleshy fruit aromas, followed by elegant faded violet and rose notes....",Wine:Product Detail:Baricci Colombaio Montosoli Brunello di Montalcino 2018,NY,PA,USD,104.99,5,1,,,,,750,14.5,,96,,,,,,,,,,,
w1537,https://www.wine.com/list/wine/7155/62,Louisa Rose. Chief Winemaker,https://www.wine.com/product/product/yalumba-samuels-collection-shiraz-2019/1184073,Syrah/Shiraz,681,Barossa,$19.99,"Barossa, South Australia, Australia",1184073,C/I: Long Tail,In Stock,WBO30295758_2019,Yalumba Louisa Rose. Chief Winemaker Winery Image,Wine:Product Detail:Yalumba Samuel's Collection Shiraz 2019,NY,PA,USD,19.99,5,1,,,winery-image,2018-05-02T18:14:15+0000,750,14.5,90,90,,,,,,,,,,,
w1538,https://www.wine.com/list/wine/7155/62,Canoe Ridge Estates,https://www.wine.com/product/product/chateau-ste-michelle-dry-riesling-2022/1297469,Riesling,1214,Columbia Valley,$10.99,"Columbia Valley, Washington",1297469,C/I: Popular,In Stock,PIN512968_2022,"Canoe Ridge Estates wines have earned scores of 90 or higher on more than 40 of their wines; Chardonnay, Cabernet Sauvignon and Merlot have received Wine Spectator “Top 100” honors.",Wine:Product Detail:Chateau Ste. Michelle Dry Riesling 2022,NY,PA,USD,10.99,5,1,,,winery-image,2022-12-21T23:37:04+0000,750,13,,,,,,,,,,,,,
w1539,https://www.wine.com/list/wine/7155/62,Winemaker Frederic Barnier,https://www.wine.com/product/product/louis-jadot-bourgogne-pinot-noir-2021/1210737,Pinot Noir,615,Burgundy,$21.99,"Burgundy, France",1210737,C/I: KVI,In Stock,CGM56245_2021,Louis Jadot Winemaker Frederic Barnier Winery Image,Wine:Product Detail:Louis Jadot Bourgogne Pinot Noir 2021,NY,PA,USD,21.99,5,1,,,winery-image,2020-09-10T23:17:57+0000,750,12.5,,,91,,,,,,,,,,
w1540,https://www.wine.com/list/wine/7155/62,California Vineyard,https://www.wine.com/product/product/the-seeker-pinot-noir-2021/1136029,Pinot Noir,353,Vin de France,$15.99,"Vin de France, France",1136029,C/I: Long Tail,In Stock,CGM33622_2021,The Seeker California Vineyard Winery Image,Wine:Product Detail:The Seeker Pinot Noir 2021,NY,PA,USD,15.99,5,1,5,1,winery-image,2020-10-05T16:23:54+0000,750,13.1,,,,,,,,,,,,,
w1541,https://www.wine.com/list/wine/7155/62,The Cellar,https://www.wine.com/product/product/marchesi-di-barolo-barolo-sarmassa-2016/791562,Nebbiolo,120,Barolo,$89.99,"Barolo, Piedmont, Italy",791562,C/I: Long Tail,In Stock,WLD18622_2016,"Marchesi di Barolo historical cellars are located in the town of Barolo, in the building overlooking the Castle of the Marquis Falletti. It is here that more than 200 years ago the Abbona's began producing wine.",Wine:Product Detail:Marchesi di Barolo Barolo Sarmassa 2016,NY,PA,USD,89.99,5,1,,,winery-image,2018-06-27T19:58:54+0000,750,14.5,96,,,,,,93,92,,,,,
w1542,https://www.wine.com/list/wine/7155/62,Vinos Torremoron  Winery Image,https://www.wine.com/product/product/vinos-torremoron-tempranillo-2021/1220128,Tempranillo,139,Ribera del Duero,$19.99,"Ribera del Duero, Spain",1220128,C/I: Long Tail,In Stock,ONYTMTORR75_21_2021,Vinos Torremoron  Winery Image,Wine:Product Detail:Vinos Torremoron Tempranillo 2021,NY,PA,USD,19.99,5,1,,,winery-image,2019-04-01T19:50:21+0000,750,14.5,,,,,,,,,,,,,
w1543,https://www.wine.com/list/wine/7155/62,Tenuta Guado al Tasso Estate,https://www.wine.com/product/product/antinori-pian-delle-vigne-rosso-di-montalcino-2020/1053964,Sangiovese,636,Montalcino,$29.99,"Montalcino, Tuscany, Italy",1053964,C/I: Popular,In Stock,PIN556014_2020,Tenuta Guado al Tasso is located in the small but prestigious Bolgheri DOC. This appellation has relatively recent history being approved in 1994 and since than it has become an internationally recognized reference point for winemaking.,Wine:Product Detail:Antinori Pian delle Vigne Rosso di Montalcino 2020,NY,PA,USD,29.99,5,1,5,1,winery-image,2023-03-10T23:38:02+0000,750,0,,,,,,,,,,,,,
w1544,https://www.wine.com/list/wine/7155/62,Mount Veeder Sunrise,https://www.wine.com/product/product/mount-veeder-winery-reserve-red-2017/814322,Bordeaux Red Blends,165,Mt. Veeder,$119.99,"Mt. Veeder, Napa Valley, California",814322,C/I: Exception,In Stock,PIN550553_2017,"Morning temperatures are warmer for the vines of Mount Veeder, sitting high above the Napa Valley morning fog line at 1500 ft. in elevation .",Wine:Product Detail:Mount Veeder Winery Reserve Red 2017,NY,PA,USD,119.99,5,1,,,winery-image,2019-02-13T17:24:39+0000,750,14.5,,94,,,,,90,91,,,,,
w1545,https://www.wine.com/list/wine/7155/62,La Scolca Harvest,https://www.wine.com/product/product/la-scolca-white-label-gavi-2021/1005070,Cortese,1061,Gavi,$19.99,"Gavi, Piedmont, Italy",1005070,C/I: Long Tail,In Stock,PIN549824_2021,La Scolca La Scolca Harvest Winery Image,Wine:Product Detail:La Scolca White Label Gavi 2021,NY,PA,USD,19.99,5,1,5,1,winery-image,2020-04-09T16:32:49+0000,750,0,90,,,,,,,,,,,,
w1546,https://www.wine.com/list/wine/7155/62,Frescobaldi Family,https://www.wine.com/product/product/attems-pinot-grigio-ramato-2021/912504,Rosé,27,Friuli-Venezia Giulia,$21.99,"Friuli-Venezia Giulia, Italy",912504,C/I: Long Tail,In Stock,VNT0570020021_01_2021,"Attems, one of the oldest Estates in Friuli and has flourished under the Frescobaldi family’s ownership. For 700 years the Frescobaldi family has combined tradition, experience and innovation with creativity and the pursuit of excellence.",Wine:Product Detail:Attems Pinot Grigio Ramato 2021,NY,PA,USD,21.99,5,1,5,1,winery-image,2019-04-22T19:31:51+0000,750,12.5,90,,,,,,,,,,,,
w1547,https://www.wine.com/list/wine/7155/62,Winery Manager Philippe Recuelt,https://www.wine.com/product/product/saget-la-perriere-vouvray-marie-de-beauregard-2018/864561,Chenin Blanc,65,Vouvray,$22.99,"Vouvray, Touraine, Loire, France",864561,C/I: Long Tail,In Stock,EDV131248_2018_2018,Saget la Perriere Winery Manager Philippe Recuelt Winery Image,Wine:Product Detail:Saget la Perriere Vouvray Marie de Beauregard 2018,NY,PA,USD,22.99,5,1,5,1,winery-image,2018-05-17T18:41:31+0000,750,13,,,,,,93,,,,,,,
w1548,https://www.wine.com/list/wine/7155/62,Jean Laurent Cellar,https://www.wine.com/product/product/jean-laurent-blanc-de-noirs/18869,Non-Vintage Sparkling Wine,42,Champagne,$56.99,"Champagne, France",18869,C/I: Long Tail,In Stock,REG2122827NV_0,The centuries old cellar at Jean Laurent in Celle sur Ource.,Wine:Product Detail:Jean Laurent Blanc de Noirs,NY,PA,USD,56.99,5,1,,,winery-image,2023-04-04T15:31:00+0000,750,12,,90,,,,,90,,,,,,
w1549,https://www.wine.com/list/wine/7155/62,Chateau de Montfort Winery Image,https://www.wine.com/product/product/chateau-de-montfort-vouvray-2021/1097730,Chenin Blanc,837,Vouvray,$16.99,"Vouvray, Touraine, Loire, France",1097730,C/I: Long Tail,In Stock,EDV110565_2021_2021,Chateau de Montfort Winery Image,Wine:Product Detail:Chateau de Montfort Vouvray 2021,NY,PA,USD,16.99,5,1,5,1,winery-image,2019-02-14T19:49:29+0000,750,12.5,,,,,,,,,,,,,
w1550,https://www.wine.com/list/wine/7155/62,Vineyards,https://www.wine.com/product/product/sun-goddess-by-mary-j-blige-pinot-grigio-ramato-2021/1001359,Rosé,800,Friuli-Venezia Giulia,$22.99,"Friuli-Venezia Giulia, Italy",1001359,C/I: Long Tail,In Stock,PIN548317_2021,"Sun Goddess comes from Southwest facing vineyards on alluvial plain at 100 meters in altitude and rolling hills at 200 meters in altitude, in addition to South-facing vineyards 393 feet in altitude in the foothills of the Dolomite mountains.",Wine:Product Detail:Sun Goddess by Mary J Blige Pinot Grigio Ramato 2021,NY,PA,USD,22.99,5,1,5,1,winery-image,2023-04-03T20:45:10+0000,750,12.5,,,,,,,,,,,,,
w1551,https://www.wine.com/list/wine/7155/63,Chateau Clinet Winery Image,https://www.wine.com/product/product/chateau-clinet-2019/583630,Bordeaux Red Blends,22,Pomerol,$144.99,"Pomerol, Bordeaux, France",583630,C/I: Luxury BDX,In Stock,FNY583630_2019,Chateau Clinet Winery Image,Wine:Product Detail:Chateau Clinet 2019,NY,PA,USD,144.99,5,1,,,winery-image,2018-02-01T23:41:42+0000,750,0,98,93,,95,,,,97,98,,,,
w1552,https://www.wine.com/list/wine/7155/63,MacMurray Lower Valley,https://www.wine.com/product/product/macmurray-ranch-russian-river-pinot-noir-2021/1229295,Pinot Noir,624,Russian River,$27.99,"Russian River, Sonoma County, California",1229295,C/I: Popular,In Stock,CGM56387_2021,"At MacMurray Estate Vineyards, Boyd finds that Pinot Noir affords endless challenges & chances to evolve as a winemaker. “We're always experimenting and trying to do better year after year.  Not just in the winery and vineyards, but in everything we do.”",Wine:Product Detail:MacMurray Ranch Russian River Pinot Noir 2021,NY,PA,USD,27.99,5,1,,,winery-image,2020-06-19T15:54:55+0000,750,14.3,,,,,,,,,,,,,
w1553,https://www.wine.com/list/wine/7155/63,Louisa Rose,https://www.wine.com/product/product/jansz-premium-cuvee/90756,Non-Vintage Sparkling Wine,264,Tasmania,$25.99,"Tasmania, Australia",90756,C/I: Long Tail,In Stock,WBO30079313_0,Jansz Louisa Rose Winery Image,Wine:Product Detail:Jansz Premium Cuvee,NY,PA,USD,25.99,5,1,5,1,winery-image,2020-01-03T19:33:52+0000,750,12,90,90,,,,,93,,,,,,
w1554,https://www.wine.com/list/wine/7155/63,Intersection of Family and Vineyards,https://www.wine.com/product/product/criss-cross-old-vine-zinfandel-2019/660708,Zinfandel,372,Lodi,$18.99,"Lodi, California",660708,C/I: Long Tail,In Stock,LNJCX0275_2019,"Criss Cross' wines are an intersection of family and vineyards!  Their delicious wines are made by a multi generation family winery, with estate fruit that was sustainably farmed.  ",Wine:Product Detail:Criss Cross Old Vine Zinfandel 2019,NY,PA,USD,18.99,5,1,5,1,winery-image,2019-07-25T18:38:28+0000,750,14.2,,,,,,,,,,,,,
w1555,https://www.wine.com/list/wine/7155/63,Pico Maccario Winery Image,https://www.wine.com/product/product/pico-maccario-lavignone-rosato-2021/951693,Rosé,1836,Piedmont,$12.99,"Piedmont, Italy",951693,C/I: Long Tail,In Stock,WBO30290200_2021,"Pico Maccario, Owner",Wine:Product Detail:Pico Maccario Lavignone Rosato 2021,NY,PA,USD,12.99,5,1,,,winery-image,2019-03-20T16:48:39+0000,750,13,,,,,,,,,,,,,
w1556,https://www.wine.com/list/wine/7155/63,Picnic on the Patio,https://www.wine.com/product/product/stonestreet-estate-chardonnay-2018/973356,Chardonnay,135,Alexander Valley,$43.99,"Alexander Valley, Sonoma County, California",973356,C/I: Exception,In Stock,PIN955557_2018,Enjoy the amazing views of the Mayacamas Mountain range while you sip on a variety of Stonestreet's single vineyard wines.,Wine:Product Detail:Stonestreet Estate Chardonnay 2018,NY,PA,USD,43.99,5,1,5,1,winery-image,2018-03-15T22:59:56+0000,750,14.3,,,,94,,93,94,,,,,,
w1557,https://www.wine.com/list/wine/7155/63,Proprietor August Sebastiani,https://www.wine.com/product/product/gehricke-knights-valley-cabernet-sauvignon-2019/930937,Cabernet Sauvignon,3,Knights Valley,$39.99,"Knights Valley, Sonoma County, California",930937,C/I: Long Tail,In Stock - Last Call,LNJGKCS75_2019,Gehricke Proprietor August Sebastiani Winery Image,Wine:Product Detail:Gehricke Knights Valley Cabernet Sauvignon 2019,NY,PA,USD,39.99,5,1,5,1,winery-image,2020-03-12T19:30:51+0000,750,14.7,,,,,,,,,,,,,94
w1558,https://www.wine.com/list/wine/7155/63,Punta Karace,https://www.wine.com/product/product/donnafugata-anthilia-2021/980664,Other White Blends,2076,Italy,$21.99,Italy,980664,C/I: Long Tail,In Stock,TON83312_21_2021,Donnafugata Punta Karace Winery Image,Wine:Product Detail:Donnafugata Anthilia 2021,NY,PA,USD,21.99,5,1,5,1,winery-image,2020-03-20T21:49:31+0000,750,12.52,91,,,,,,,,,,,,
w1559,https://www.wine.com/list/wine/7155/63,Central Coast AVA,https://www.wine.com/product/product/seaglass-pinot-noir-2021/1153667,Pinot Noir,532,Central Coast,$13.99,"Central Coast, California",1153667,C/I: Popular,In Stock,PIN510839_2021,"Monterey County is renowned for grapes with an elegant balance of flavor and acidity. Paso Robles, the warmest appellation in California, the coastal influence reaches 25 miles inland to cool the vines, giving this region its signature coastal climate.",Wine:Product Detail:SeaGlass Pinot Noir 2021,NY,PA,USD,13.99,5,1,,,winery-image,2020-01-30T23:17:26+0000,750,13.62,,,,,,,,,,,,,
w1560,https://www.wine.com/list/wine/7155/63,"Winemaker, Nicole Hitchock",https://www.wine.com/product/product/j-vineyards-california-pinot-gris-2022/1220125,Pinot Gris/Grigio,288,California,$17.99,California,1220125,C/I: KVI,In Stock,CGM57369_2022,"Winemaker Nicole Hitchcock has been leading the J Winery since 2015, crafting high quality wines that showcase J’s home in the Russian River Valley.",Wine:Product Detail:J Vineyards California Pinot Gris 2022,NY,PA,USD,17.99,5,1,5,1,winery-image,2020-02-03T19:15:06+0000,750,13.6,,,,,,,,,,,,,
w1561,https://www.wine.com/list/wine/7155/63,Li Veli Barrel Room,https://www.wine.com/product/product/li-veli-askos-susumaniello-2021/1166284,Other Red Wine,400,Puglia,$22.99,"Puglia, Italy",1166284,C/I: Long Tail,In Stock,WBO30290374_2021,Li Veli Li Veli Barrel Room Winery Image,Wine:Product Detail:Li Veli Askos Susumaniello 2021,NY,PA,USD,22.99,5,1,5,1,winery-image,2020-06-04T00:45:17+0000,750,14,,,,,,,,,,,,,
