,search_url,name,wine_url,productVarietal,productStock,productRegion,productPrice,productOrigin,productID,productCompetitiveIntensity,ProductAvailability,pProductID,description,pageName,shippingRegion,shipToState,priceCurrency,price,averageRating_bestRating,averageRating_worstRating,bestRating,worstRating,additionalType,uploadDate,prodAlcoholVolume_text,prodAlcoholPercent_percent,JS,WS,WW,D,BH,W&S,WE,RP,JD,SJ,V,CG,TP
w387,https://www.wine.com/list/wine/wine-spectator/7155-202/16,2018 Brunello di Montalcino,https://www.wine.com/product/product/baricci-colombaio-montosoli-brunello-di-montalcino-2018/1263362,Sangiovese,220,Montalcino,$104.99,"Montalcino, Tuscany, Italy",1263362,C/I: Long Tail,In Stock,VIYITBARIBR7518_2018,"Baricci Colombaio Montosoli Brunello di Montalcino 2018 from Montalcino, Tuscany, Italy - Ruby red color, which tends to garnet red with ageing. Very complex and intense nose, with fleshy fruit aromas, followed by elegant faded violet and rose notes....",Wine:Product Detail:Baricci Colombaio Montosoli Brunello di Montalcino 2018,NY,PA,USD,104.99,5,1,,,,,750,14.5,,96,,,,,,,,,,,
w388,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Louisa Rose. Chief Winemaker,https://www.wine.com/product/product/yalumba-samuels-collection-shiraz-2019/1184073,Syrah/Shiraz,683,Barossa,$19.99,"Barossa, South Australia, Australia",1184073,C/I: Long Tail,In Stock,WBO30295758_2019,Yalumba Louisa Rose. Chief Winemaker Winery Image,Wine:Product Detail:Yalumba Samuel's Collection Shiraz 2019,NY,PA,USD,19.99,5,1,,,winery-image,2018-05-02T18:14:15+0000,750,14.5,90,90,,,,,,,,,,,
w389,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Mount Veeder Sunrise,https://www.wine.com/product/product/mount-veeder-winery-reserve-red-2017/814322,Bordeaux Red Blends,165,Mt. Veeder,$119.99,"Mt. Veeder, Napa Valley, California",814322,C/I: Exception,In Stock,PIN550553_2017,"Morning temperatures are warmer for the vines of Mount Veeder, sitting high above the Napa Valley morning fog line at 1500 ft. in elevation .",Wine:Product Detail:Mount Veeder Winery Reserve Red 2017,NY,PA,USD,119.99,5,1,,,winery-image,2019-02-13T17:24:39+0000,750,14.5,,94,,,,,90,91,,,,,
w390,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Jean Laurent Cellar,https://www.wine.com/product/product/jean-laurent-blanc-de-noirs/18869,Non-Vintage Sparkling Wine,42,Champagne,$56.99,"Champagne, France",18869,C/I: Long Tail,In Stock,REG2122827NV_0,The centuries old cellar at Jean Laurent in Celle sur Ource.,Wine:Product Detail:Jean Laurent Blanc de Noirs,NY,PA,USD,56.99,5,1,,,winery-image,2023-04-04T15:31:00+0000,750,12,,90,,,,,90,,,,,,
w391,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Chateau Clinet Winery Image,https://www.wine.com/product/product/chateau-clinet-2019/583630,Bordeaux Red Blends,22,Pomerol,$144.99,"Pomerol, Bordeaux, France",583630,C/I: Luxury BDX,In Stock,FNY583630_2019,Chateau Clinet Winery Image,Wine:Product Detail:Chateau Clinet 2019,NY,PA,USD,144.99,5,1,,,winery-image,2018-02-01T23:41:42+0000,750,0,98,93,,95,,,,97,98,,,,
w392,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Louisa Rose,https://www.wine.com/product/product/jansz-premium-cuvee/90756,Non-Vintage Sparkling Wine,264,Tasmania,$25.99,"Tasmania, Australia",90756,C/I: Long Tail,In Stock,WBO30079313_0,Jansz Louisa Rose Winery Image,Wine:Product Detail:Jansz Premium Cuvee,NY,PA,USD,25.99,5,1,5,1,winery-image,2020-01-03T19:33:52+0000,750,12,90,90,,,,,93,,,,,,
w393,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Wine Barrels,https://www.wine.com/product/product/clos-apalta-2012/156251,Bordeaux Red Blends,64,Colchagua Valley,$99.99,"Colchagua Valley, Rapel Valley, Chile",156251,C/I: Long Tail,In Stock,CVY156251_2012,"In Clos Apalta Winery, each space is warmly illuminated, with sacred atmospheres that evoke the celestial vault and the constellation of the cross of the south, where the wine is permeated day by day from the elements delivered by the wood.",Wine:Product Detail:Clos Apalta 2012,NY,PA,USD,99.99,5,1,5,1,winery-image,2019-09-27T23:49:45+0000,750,14,94,93,96,,,,94,91,,,,,
w394,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Aerial View of Champagne Vineyards,https://www.wine.com/product/product/perrier-jouet-grand-brut/523,Non-Vintage Sparkling Wine,25,Champagne,$69.99,"Champagne, France",523,C/I: Popular,In Stock,PIN928790_0,Perrier-Jouët Aerial View of Champagne Vineyards Winery Image,Wine:Product Detail:Perrier-Jouet Grand Brut,NY,PA,USD,69.99,5,1,5,1,winery-image,2018-04-27T21:06:19+0000,750,12,91,90,,,,,90,,,,,,
w395,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Quinta de Vargellas at Night,https://www.wine.com/product/product/taylor-fladgate-20-year-old-tawny/1561,Port,621,Douro,$54.99,"Douro, Portugal",1561,C/I: KVI,In Stock,CGM65421_0,Taylor Fladgate Quinta de Vargellas at Night Winery Image,Wine:Product Detail:Taylor Fladgate 20 Year Old Tawny,NY,PA,USD,54.99,5,1,5,1,winery-image,2020-09-16T17:10:16+0000,750,20,,93,,92,,90,93,93,,,,,95
w396,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Sine Qua Non Winery Image,https://www.wine.com/product/product/sine-qua-non-the-duel-grenache-2008/120767,Grenache,1,California,$659.99,California,120767,C/I: Exception,In Stock,ENG120767_2008,Sine Qua Non Winery Image,Wine:Product Detail:Sine Qua Non The Duel Grenache 2008,NY,PA,USD,659.99,5,1,,,winery-image,2018-02-01T23:41:40+0000,750,15.8,,92,,,,,,97,,,,,
w397,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Original Storage Tanks,https://www.wine.com/product/product/heitz-cellar-napa-valley-cabernet-sauvignon-15-liter-magnum-2017/1202022,Cabernet Sauvignon,35,Napa Valley,$219.99,"Napa Valley, California",1202022,C/I: Exception,In Stock,PIN570707_2017,Heitz Cellar Original Storage Tanks Winery Image,Wine:Product Detail:Heitz Cellar Napa Valley Cabernet Sauvignon (1.5 Liter Magnum) 2017,NY,PA,USD,219.99,5,1,,,winery-image,2020-05-28T21:57:12+0000,1500,14,,91,,,,,92,90,,,,,
w398,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Chardonnay Vineyards,https://www.wine.com/product/product/laurent-perrier-grand-siecle-no-23-15-liter-magnum-with-gift-box/833269,Non-Vintage Sparkling Wine,90,Champagne,$579.97,"Champagne, France",833269,C/I: Exception,In Stock,WBO30291197_0,Chardonnay Vineyards at the Laurent-Perrier Domaine in Tours-sur-Marne,Wine:Product Detail:Laurent-Perrier Grand Siecle No. 23 (1.5 Liter Magnum) with Gift Box,NY,PA,USD,579.97,5,1,,,winery-image,2018-11-14T00:43:19+0000,1500,12,99,95,98,96,,,,96,,,,,
w399,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Vintners Robin and Michelle Baggett,https://www.wine.com/product/product/alpha-omega-cabernet-sauvignon-2019/1040416,Cabernet Sauvignon,63,Napa Valley,$149.99,"Napa Valley, California",1040416,C/I: Exception,In Stock,OPI46149_2019,Alpha Omega Vintners Robin and Michelle Baggett Winery Image,Wine:Product Detail:Alpha Omega Cabernet Sauvignon 2019,NY,PA,USD,149.99,5,1,,,winery-image,2023-03-30T01:02:09+0000,750,14.7,95,93,,,,,94,91,92,,,,
w400,https://www.wine.com/list/wine/wine-spectator/7155-202/16,Winemaker Tim Jones,https://www.wine.com/product/product/four-graces-pinot-noir-375ml-half-bottle-2021/1185517,Pinot Noir,266,Willamette Valley,$14.99,"Willamette Valley, Oregon",1185517,C/I: Exception,In Stock,PIN561942_2021,Four Graces Winemaker Tim Jones Winery Image,Wine:Product Detail:Four Graces Pinot Noir (375ML half-bottle) 2021,NY,PA,USD,14.99,5,1,,,winery-image,2020-03-11T18:53:05+0000,375,14.1,,92,,,,91,,,,,,,
w401,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Monte Bello ,https://www.wine.com/product/product/ridge-paso-robles-zinfandel-2021/1239106,Zinfandel,118,Paso Robles,$48.99,"Paso Robles, Central Coast, California",1239106,C/I: Popular,In Stock,WLD20364_2021,Ridge Monte Bello  Winery Image,Wine:Product Detail:Ridge Paso Robles Zinfandel 2021,NY,PA,USD,48.99,5,1,,,winery-image,2020-03-12T22:18:34+0000,750,14.8,,93,93,,,,,,,,90,,
w402,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Baron Albert Frère and Bernard Arnault,https://www.wine.com/product/product/chateau-cheval-blanc-2018/520405,Bordeaux Red Blends,7,St. Emilion,$809.99,"St. Emilion, Bordeaux, France",520405,C/I: Luxury BDX,In Stock,FNY520405_2018,"Two old friends and lovers of great wine, joined forces to became the owners of this fabled Chateau in Saint-Emilion. They injected a dynamic new spirit, while respecting the Chateau's history and existing facilities. ",Wine:Product Detail:Chateau Cheval Blanc 2018,NY,PA,USD,809.99,5,1,,,winery-image,2018-10-18T17:08:04+0000,750,14.5,99,97,,100,,,98,98,98,,,,
w403,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Taittinger's Château de la Marquetterie,https://www.wine.com/product/product/taittinger-brut-millesime-2015/982221,Vintage Sparkling Wine,279,Champagne,$129.99,"Champagne, France",982221,C/I: Long Tail,In Stock,CGM52770_2015,Champagne Taittinger Taittinger's Château de la Marquetterie Winery Image,Wine:Product Detail:Taittinger Brut Millesime 2015,NY,PA,USD,129.99,5,1,,,winery-image,2020-09-11T20:08:28+0000,750,12.5,93,93,,90,,,,,93,,,,
w404,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Col d'Orcia Winery Image,https://www.wine.com/product/product/col-dorcia-brunello-di-montalcino-2018/1230379,Sangiovese,1216,Montalcino,$64.99,"Montalcino, Tuscany, Italy",1230379,C/I: Popular,In Stock,EDV71965_2018_2018,Col d'Orcia Winery Image,Wine:Product Detail:Col d'Orcia Brunello di Montalcino 2018,NY,PA,USD,64.99,5,1,,,winery-image,2019-04-04T16:56:24+0000,750,14.5,93,94,,93,,,,93,93,,93,,
w405,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Tony Soter ,https://www.wine.com/product/product/soter-vineyards-estates-pinot-noir-2021/1218866,Pinot Noir,26,Willamette Valley,$61.99,"Willamette Valley, Oregon",1218866,C/I: Long Tail,In Stock,SKRUSSOV2021_2021,Soter Vineyards Tony Soter  Winery Image,Wine:Product Detail:Soter Vineyards Estates Pinot Noir 2021,NY,PA,USD,61.99,5,1,,,winery-image,2020-03-12T17:35:04+0000,750,13.8,94,94,,,,,,92,,,,,
w406,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Domaine de la Charbonniere  Winery Image,https://www.wine.com/product/product/domaine-de-la-charbonniere-chateauneuf-du-pape-2019/780180,Rhone Red Blends,39,Chateauneuf-du-Pape,$61.99,"Chateauneuf-du-Pape, Rhone, France",780180,C/I: Long Tail,In Stock,BAR1706_19_2019,Domaine de la Charbonniere  Winery Image,Wine:Product Detail:Domaine de la Charbonniere Chateauneuf-du-Pape 2019,NY,PA,USD,61.99,5,1,5,1,winery-image,2018-02-01T23:41:52+0000,750,16,94,92,,,,,,91,94,,,,
w407,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Medici Vineyard,https://www.wine.com/product/product/j-christopher-basalte-pinot-noir-2018/1010197,Pinot Noir,193,Chehalem Mountains,$29.99,"Chehalem Mountains, Willamette Valley, Oregon",1010197,C/I: Long Tail,In Stock,WBO30293857_2018,A Riesling Block on the Marine Sediment Soils of the Medici Vineyard,Wine:Product Detail:J. Christopher Basalte Pinot Noir 2018,NY,PA,USD,29.99,5,1,5,1,winery-image,2019-12-17T23:19:22+0000,750,13.5,93,92,,,,92,,,,,,,
w408,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Champagne Pommery  Winery Image,https://www.wine.com/product/product/pommery-blanc-de-blancs-brut/1027632,Non-Vintage Sparkling Wine,218,Champagne,$74.99,"Champagne, France",1027632,C/I: Popular,In Stock,PIN931647_0,Champagne Pommery  Winery Image,Wine:Product Detail:Pommery Blanc de Blancs Brut,NY,PA,USD,74.99,5,1,,,winery-image,2018-02-01T23:41:53+0000,750,12.5,,90,91,95,,,91,,,,,,
w409,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Ridgeline Vineyard Cabernet Sauvignon,https://www.wine.com/product/product/decoy-limited-sonoma-coast-pinot-noir-2021/1350000,Pinot Noir,651,Sonoma Coast,$29.99,"Sonoma Coast, Sonoma County, California",1350000,C/I: Long Tail,In Stock,PIN598105_2021,This storied vineyard is important to our Decoy Sonoma Country Cabernet Sauvignon and Merlot imparting lush fruit and structured tannins to the wines.,Wine:Product Detail:Decoy Limited Sonoma Coast Pinot Noir 2021,NY,PA,USD,29.99,5,1,,,winery-image,2018-04-18T19:20:08+0000,750,14.1,,90,,,,,,,,,,,
w410,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Louis Pommery  Winery Image,https://www.wine.com/product/product/louis-pommery-brut-california/355835,Non-Vintage Sparkling Wine,463,California,$23.99,California,355835,C/I: Long Tail,In Stock,PIN564947_0,Louis Pommery  Winery Image,Wine:Product Detail:Louis Pommery Brut California,NY,PA,USD,23.99,5,1,5,1,winery-image,2021-04-20T22:15:04+0000,750,12.5,,90,,91,,,90,,,,,,
w411,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Tolaini  Winery Image,https://www.wine.com/product/product/tolaini-valdisanti-toscana-2019/1158153,Other Red Blends,176,Tuscany,$36.99,"Tuscany, Italy",1158153,C/I: Popular,In Stock,BJWBJ06091_2019,Tolaini  Winery Image,Wine:Product Detail:Tolaini Valdisanti Toscana 2019,NY,PA,USD,36.99,5,1,5,1,winery-image,2020-02-25T18:52:29+0000,750,13.5,94,93,,,,,91,94,,,,,
w412,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Otuwhero Estates  Winery Image,https://www.wine.com/product/product/otuwhero-estates-otu-sauvignon-blanc-2021/1040711,Sauvignon Blanc,171,Marlborough,$19.99,"Marlborough, New Zealand",1040711,C/I: Long Tail,In Stock,WBO30290874_2021,The vineyards of OTUand the difference in slopes and climate differences of Marlborough.,Wine:Product Detail:Otuwhero Estates OTU Sauvignon Blanc 2021,NY,PA,USD,19.99,5,1,5,1,winery-image,2022-05-27T22:38:49+0000,750,13,,90,,,,,90,,,,,,
w413,https://www.wine.com/list/wine/wine-spectator/7155-202/17,G.H. Mumm Winery Image,https://www.wine.com/product/product/gh-mumm-brut-grand-cordon/265701,Non-Vintage Sparkling Wine,632,Champagne,$51.99,"Champagne, France",265701,C/I: Popular,In Stock,PIN418031_0,G.H. Mumm Winery Image,Wine:Product Detail:G.H. Mumm Brut Grand Cordon,NY,PA,USD,51.99,5,1,5,1,winery-image,2018-05-01T23:12:34+0000,750,12,91,91,,92,,,90,,,,,,
w414,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Paul Hobbs  Winery Image,https://www.wine.com/product/product/paul-hobbs-beckstoffer-las-piedras-cabernet-sauvignon-2018/1162603,Cabernet Sauvignon,2,St. Helena,$309.99,"St. Helena, Napa Valley, California",1162603,C/I: Exception,In Stock,PIN536558_2018,Paul Hobbs and Jennie Murphy sampling freshly fermenting Pinot Noir during harvest,Wine:Product Detail:Paul Hobbs Beckstoffer Las Piedras Cabernet Sauvignon 2018,NY,PA,USD,309.99,5,1,,,winery-image,2021-08-27T23:48:46+0000,750,14,96,95,,,,,,98,,,,,
w415,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Giovanni Viberti,https://www.wine.com/product/product/viberti-la-gemella-barbera-dalba-2021/1300353,Barbera,118,Alba,$18.99,"Alba, Piedmont, Italy",1300353,C/I: Long Tail,In Stock,OPI75689_2021,Viberti Giovanni Viberti Winery Image,Wine:Product Detail:Viberti La Gemella Barbera d'Alba 2021,NY,PA,USD,18.99,5,1,,,winery-image,2018-07-12T21:28:01+0000,750,14,90,91,,,,,,,,,,,
w416,https://www.wine.com/list/wine/wine-spectator/7155-202/17,"Maison Lanson, The Tour Entrance",https://www.wine.com/product/product/lanson-le-black-label-brut/38479,Non-Vintage Sparkling Wine,617,Champagne,$49.99,"Champagne, France",38479,C/I: Popular,In Stock,PIN282304_0,"Since 1760, Lanson has always been committed to the values of kindness, hospitality and openness. They are devoted to welcoming and sharing their history and expertise by opening their doors to everyone, from beginners to the most demanding epicureans.",Wine:Product Detail:Lanson Le Black Label Brut,NY,PA,USD,49.99,5,1,5,1,winery-image,2020-10-08T21:46:04+0000,750,12.5,92,91,,92,,90,92,,90,,,,92
w417,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Chateau Trotte Vieille Winery Image,https://www.wine.com/product/product/chateau-trotte-vieille-2019/631222,Bordeaux Red Blends,13,St. Emilion,$89.99,"St. Emilion, Bordeaux, France",631222,C/I: Luxury BDX,In Stock,FNY631222_2019,Chateau Trotte Vieille Winery Image,Wine:Product Detail:Chateau Trotte Vieille 2019,NY,PA,USD,89.99,5,1,,,winery-image,2018-02-01T23:41:50+0000,750,15,97,93,,,,,97,93,95,,,,
w418,https://www.wine.com/list/wine/wine-spectator/7155-202/17,"VINCENT CHAPERON, THE CELLAR MASTER",https://www.wine.com/product/product/dom-perignon-p2-vintage-in-gift-box-2004/1154457,Vintage Sparkling Wine,9,Champagne,$499.97,"Champagne, France",1154457,C/I: Exception,In Stock,CGM55338_2004,In 2019 Vincent Chaperon became the Dom Pérignon Chef de Cave. He was born to a Bordeaux winemaking family where vineyards are a legacy and wine is a culture. Vincent sees Dom Pérignon’s vision – harmony as a source of emotion – as a true raison d’être. ,Wine:Product Detail:Dom Perignon P2 Vintage in Gift Box 2004,NY,PA,USD,499.97,5,1,,,winery-image,2021-05-15T19:05:10+0000,750,12.5,97,97,,96,,,,95,,,,,
w419,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Royal Tokaji Region Map,https://www.wine.com/product/product/royal-tokaji-6-puttonyos-gold-label-500ml-2017/1189481,Other Dessert,23,Hungary,$99.99,Hungary,1189481,C/I: Long Tail,In Stock,WDW10000600601817_2017,Royal Tokaji Wine Company Royal Tokaji Region Map Winery Image,Wine:Product Detail:Royal Tokaji 6 Puttonyos (Gold Label) (500ML) 2017,NY,PA,USD,99.99,5,1,,,winery-image,2019-11-08T20:43:19+0000,500,10.5,,92,,95,,95,96,,,,,,
w420,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Serralunga D'Alba Fratelli Seghesio,https://www.wine.com/product/product/fratelli-seghesio-barolo-la-villa-2015/552869,Nebbiolo,24,Barolo,$52.99,"Barolo, Piedmont, Italy",552869,C/I: Exception,In Stock,SKRITSGH2015_2015,Fratelli Seghesio Serralunga D'Alba Fratelli Seghesio Winery Image,Wine:Product Detail:Fratelli Seghesio Barolo La Villa 2015,NY,PA,USD,52.99,5,1,,,winery-image,2020-07-08T13:42:13+0000,750,14.5,93,94,,,,,90,,,,,,
w421,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Castello di Volpaia Winery Image,https://www.wine.com/product/product/castello-di-volpaia-chianti-classico-2020/996401,Sangiovese,336,Chianti Classico,$28.99,"Chianti Classico, Chianti, Tuscany, Italy",996401,C/I: Popular,In Stock,WDW10000820202620_2020,Castello di Volpaia Winery Image,Wine:Product Detail:Castello di Volpaia Chianti Classico 2020,NY,PA,USD,28.99,5,1,5,1,winery-image,2019-06-03T15:55:31+0000,750,13.5,93,92,,,,,,90,92,,,,
w422,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Zuccardi Winery,https://www.wine.com/product/product/zuccardi-aluvional-altamira-malbec-2018/1130784,Malbec,83,Uco Valley,$94.99,"Uco Valley, Mendoza, Argentina",1130784,C/I: Long Tail,In Stock,WBO30295221_2018,Familia Zuccardi Vineyards Zuccardi Winery Winery Image,Wine:Product Detail:Zuccardi Aluvional Altamira Malbec 2018,NY,PA,USD,94.99,5,1,,,winery-image,2020-04-03T15:37:38+0000,750,14.5,94,94,94,,,,,97,,,,,
w423,https://www.wine.com/list/wine/wine-spectator/7155-202/17,Pontet-Canet Team,https://www.wine.com/product/product/chateau-pontet-canet-15-liter-magnum-2019/583846,Bordeaux Red Blends,16,Pauillac,$299.97,"Pauillac, Bordeaux, France",583846,C/I: Luxury BDX,In Stock,FNY583846_2019,"Melanie Tesseron (Niece of Alfred), Alfred Tesseron (second generation owner) and Jean-Michel Comme (Winemaker)",Wine:Product Detail:Chateau Pontet-Canet (1.5 Liter Magnum) 2019,NY,PA,USD,299.97,5,1,,,winery-image,2018-05-02T22:59:46+0000,1500,14,99,94,,96,,,99,93,92,,,,
w424,https://www.wine.com/list/wine/wine-spectator/7155-202/17,David Ramey in the Cellar,https://www.wine.com/product/product/ramey-pedregal-vineyard-cabernet-sauvignon-2016/1363525,Cabernet Sauvignon,17,Oakville,$195.99,"Oakville, Napa Valley, California",1363525,C/I: Popular,In Stock,SKRUSRAM4116_2016,Ramey’s Cabernet Sauvignon follows the Bordelaise model of terroir-riven wines blending different Bordeaux varietals.,Wine:Product Detail:Ramey Pedregal Vineyard Cabernet Sauvignon 2016,NY,PA,USD,195.99,5,1,,,winery-image,2019-11-05T18:25:24+0000,750,14.5,,92,,,,,97,96,95,,,,
